Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Rarely,,Research & Development,1,2,Medical,1,110,1,Male,94.0,3,2,Manufacturing Director,2,Married,4325,17736,1.22818651706052,Y,No,15,3,3,80,0,5,2,3,5,2,1,3
31,No,Travel_Frequently,444.0,Sales,5,3,Marketing,1,399,4,Female,,3,1,Sales Representative,2,Divorced,2789,3909,0.9248553564308529,Y,No,11,3,3,80,1,2,5,2,2,2,2,2
33,Yes,Travel_Rarely,,Sales,9,4,Marketing,1,1157,1,Female,77.0,3,2,Sales Executive,1,Single,8224,18385,1.2189801212010185,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
25,No,Travel_Rarely,,Sales,8,3,Life Sciences,1,707,4,Male,57.0,4,2,Sales Executive,2,Married,4851,15678,3.161298384912797,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
31,No,Travel_Rarely,1332.0,Research & Development,11,2,Medical,1,1251,3,Male,80.0,3,2,Healthcare Representative,1,Married,6833,17089,3.2989341520222233,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
37,No,Non-Travel,1040.0,Research & Development,2,2,Life Sciences,1,139,3,Male,100.0,2,2,Healthcare Representative,4,Divorced,5163,15850,9.514717803471726,Y,No,14,3,4,80,1,17,2,4,1,0,0,0
23,Yes,Travel_Rarely,1243.0,Research & Development,6,3,Life Sciences,1,811,3,Male,63.0,4,1,Laboratory Technician,1,Married,1601,3445,0.5540773144820836,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
42,No,Travel_Rarely,,Sales,5,2,Marketing,1,1029,4,Male,90.0,3,5,Manager,3,Married,18303,7770,10.919180474935546,Y,No,13,3,2,80,0,21,3,4,1,0,0,0
46,No,Travel_Rarely,1485.0,Research & Development,18,3,Medical,1,550,3,Female,87.0,3,2,Manufacturing Director,3,Divorced,4810,26314,9.191930304655212,Y,No,14,3,3,80,1,19,5,2,10,7,0,8
21,No,Travel_Rarely,,Research & Development,1,1,Technical Degree,1,1131,4,Female,70.0,2,1,Research Scientist,2,Single,2070,25326,1.8603994368201682,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2
32,Yes,Travel_Frequently,,Research & Development,5,2,Life Sciences,1,1939,1,Female,47.0,4,1,Research Scientist,3,Single,2432,15318,2.9739650185607385,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
40,Yes,Travel_Rarely,,Sales,25,4,Marketing,1,1318,4,Male,57.0,2,3,Sales Executive,2,Single,9094,17235,5.369678072730642,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
27,No,Travel_Rarely,,Research & Development,1,2,Life Sciences,1,725,3,Female,68.0,3,3,Manufacturing Director,1,Married,7412,6009,5.016901383556281,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
36,No,Travel_Rarely,,Sales,3,4,Marketing,1,1425,1,Female,99.0,3,2,Sales Executive,2,Single,9278,20763,8.255999694655202,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
50,No,Travel_Rarely,,Research & Development,7,2,Medical,1,80,2,Female,43.0,2,5,Research Director,3,Divorced,18740,16701,15.438386190061557,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8
49,No,Travel_Rarely,,Research & Development,25,4,Life Sciences,1,1617,3,Female,84.0,3,1,Laboratory Technician,1,Married,3211,22102,4.3765849431829595,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
43,No,Travel_Frequently,1001.0,Research & Development,9,5,Medical,1,663,4,Male,72.0,3,2,Laboratory Technician,3,Divorced,5679,19627,5.719885442362681,Y,Yes,13,3,2,80,1,10,3,3,8,7,4,7
54,No,Travel_Frequently,928.0,Research & Development,20,4,Life Sciences,1,450,4,Female,31.0,3,2,Research Scientist,3,Single,4869,16885,11.273853325816098,Y,No,12,3,4,80,0,20,4,2,4,3,0,3
32,Yes,Travel_Frequently,1125.0,Research & Development,16,1,Life Sciences,1,33,2,Female,72.0,1,1,Research Scientist,1,Single,3919,4681,6.699521026100725,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7
56,No,Travel_Rarely,1255.0,Research & Development,1,2,Life Sciences,1,1441,1,Female,90.0,3,1,Research Scientist,1,Married,2066,10494,1.2682658307077503,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
37,No,Travel_Rarely,,Research & Development,1,2,Medical,1,340,3,Female,83.0,2,1,Research Scientist,1,Married,3920,18697,9.230267741714542,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
47,No,Travel_Frequently,,Sales,3,3,Medical,1,746,4,Female,49.0,3,4,Sales Executive,3,Divorced,13770,10225,15.36568574716943,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
46,No,Travel_Rarely,526.0,Sales,1,2,Marketing,1,244,2,Female,92.0,3,3,Sales Executive,1,Divorced,10453,2137,11.927514289821035,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
39,No,Travel_Rarely,835.0,Research & Development,19,4,Other,1,1871,4,Male,41.0,3,2,Research Scientist,4,Divorced,3902,5141,4.908052124303397,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
35,No,Travel_Rarely,,Sales,17,4,Life Sciences,1,1218,3,Male,94.0,3,2,Sales Executive,1,Married,8966,21026,6.602205457721508,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
32,Yes,Travel_Rarely,964.0,Sales,1,2,Life Sciences,1,1734,1,Male,34.0,1,2,Sales Executive,2,Single,6735,12147,5.87726427982688,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
36,No,Travel_Rarely,884.0,Sales,1,4,Life Sciences,1,1585,2,Female,73.0,3,2,Sales Executive,3,Single,6815,21447,6.102682379324768,Y,No,13,3,1,80,0,15,5,3,1,0,0,0
36,No,Non-Travel,,Research & Development,18,4,Life Sciences,1,1133,1,Male,78.0,3,2,Manufacturing Director,4,Single,7779,23238,7.991391657548834,Y,No,20,4,1,80,0,18,0,3,11,9,0,9
30,No,Non-Travel,829.0,Research & Development,1,1,Life Sciences,1,292,3,Male,88.0,2,3,Manufacturing Director,3,Single,8474,20925,5.932458072600926,Y,No,22,4,3,80,0,12,2,3,11,8,5,8
39,Yes,Travel_Rarely,360.0,Research & Development,23,3,Medical,1,1310,3,Male,93.0,3,1,Research Scientist,1,Single,3904,22154,3.9647677134879866,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
51,No,Travel_Rarely,,Research & Development,3,3,Technical Degree,1,1786,1,Female,53.0,3,3,Manager,3,Married,13116,22984,6.09486013118166,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
28,No,Travel_Frequently,783.0,Sales,1,2,Life Sciences,1,1927,3,Male,42.0,2,2,Sales Executive,4,Married,6834,19255,2.533125940490498,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
33,No,Travel_Rarely,1242.0,Sales,8,4,Life Sciences,1,1560,1,Male,46.0,3,2,Sales Executive,1,Married,6392,10589,4.396899438542364,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
60,No,Travel_Rarely,370.0,Research & Development,1,4,Medical,1,1697,3,Male,,1,3,Healthcare Representative,4,Divorced,10883,20467,8.63788542693281,Y,No,20,4,3,80,1,19,2,4,1,0,0,0
29,Yes,Travel_Rarely,224.0,Research & Development,1,4,Technical Degree,1,1522,1,Male,100.0,2,1,Research Scientist,1,Single,2362,7568,5.758348526719258,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
36,No,Travel_Rarely,1041.0,Human Resources,13,3,Human Resources,1,829,3,Male,36.0,3,1,Human Resources,2,Married,2143,25527,4.913789831722726,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
50,No,Travel_Rarely,1207.0,Research & Development,28,1,Medical,1,716,4,Male,74.0,4,1,Laboratory Technician,3,Married,3221,3297,11.27802395813708,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
37,No,Travel_Rarely,,Research & Development,13,3,Medical,1,1543,1,Male,47.0,3,2,Research Scientist,4,Married,4285,3031,3.902434791593066,Y,No,17,3,1,80,0,10,2,3,10,8,3,7
25,No,Travel_Rarely,,Research & Development,19,1,Medical,1,1358,4,Male,67.0,3,1,Laboratory Technician,4,Married,3669,9075,3.24511013736954,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
28,No,Travel_Rarely,,Research & Development,1,3,Medical,1,1834,3,Female,67.0,3,1,Research Scientist,1,Married,3591,12719,1.8174120157217337,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
50,No,Travel_Rarely,,Research & Development,17,5,Life Sciences,1,1656,4,Female,50.0,2,3,Research Director,1,Divorced,13269,21981,9.560890070477418,Y,No,15,3,3,80,3,19,3,3,14,11,1,11
22,No,Travel_Rarely,534.0,Research & Development,15,3,Medical,1,144,2,Female,59.0,3,1,Laboratory Technician,4,Single,2871,23785,2.372573195851242,Y,No,15,3,3,80,0,1,5,3,0,0,0,0
35,No,Travel_Rarely,809.0,Research & Development,16,3,Medical,1,14,1,Male,84.0,4,1,Laboratory Technician,2,Married,40000,16479,1.9487796653256464,Y,No,13,3,3,80,1,6,5,3,5,4,0,3
34,No,Travel_Rarely,1440.0,Sales,7,2,Technical Degree,1,1541,2,Male,,3,1,Sales Representative,3,Married,2308,4944,8.411835082342524,Y,Yes,25,4,2,80,1,12,4,3,11,10,5,7
50,Yes,Travel_Frequently,,Sales,1,4,Other,1,1113,4,Male,81.0,3,2,Sales Executive,3,Single,4728,17251,2.7370206330241973,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0
42,No,Travel_Rarely,647.0,Sales,4,4,Marketing,1,1171,2,Male,45.0,3,2,Sales Executive,1,Single,5155,2253,4.835523048509139,Y,No,13,3,4,80,0,9,3,4,6,4,1,5
33,No,Travel_Rarely,,Research & Development,8,4,Life Sciences,1,1798,4,Male,90.0,4,1,Research Scientist,1,Married,3143,6076,6.334636197861553,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
26,No,Travel_Rarely,192.0,Research & Development,1,2,Medical,1,1083,1,Male,59.0,2,1,Laboratory Technician,1,Married,3955,11141,1.87257060981846,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
38,No,Travel_Rarely,,Sales,10,2,Life Sciences,1,2041,1,Female,100.0,3,2,Sales Executive,4,Married,5343,5982,4.8894070840655575,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
21,No,Non-Travel,895.0,Sales,9,2,Medical,1,484,1,Male,39.0,3,1,Sales Representative,4,Single,2610,2851,1.3810631608312534,Y,No,24,4,3,80,0,3,3,2,3,2,2,2
27,No,Travel_Rarely,1240.0,Research & Development,2,4,Life Sciences,1,54,4,Female,,3,1,Laboratory Technician,1,Divorced,2341,19715,0.9680400379243614,Y,No,13,3,4,80,1,1,6,3,1,0,0,0
38,No,Travel_Frequently,,Research & Development,3,4,Other,1,1060,3,Male,44.0,3,1,Research Scientist,3,Married,2821,2997,4.35274332813434,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
43,No,Travel_Frequently,185.0,Research & Development,10,4,Life Sciences,1,430,3,Female,33.0,3,1,Laboratory Technician,4,Single,2455,10675,4.528146298376685,Y,No,19,3,1,80,0,9,5,3,8,7,1,7
38,No,Travel_Rarely,371.0,Research & Development,2,3,Life Sciences,1,24,4,Male,,3,1,Research Scientist,4,Single,3944,4306,3.3321775712252446,Y,Yes,11,3,3,80,0,6,3,3,3,2,1,2
34,Yes,Travel_Rarely,,Human Resources,9,4,Technical Degree,1,1467,1,Female,52.0,3,1,Human Resources,3,Married,2742,3072,0.06838534715132782,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
19,No,Travel_Rarely,,Research & Development,9,2,Life Sciences,1,1193,3,Male,54.0,3,1,Research Scientist,1,Single,2552,7172,1.5291091348964478,Y,No,25,4,3,80,0,1,4,3,1,1,0,0
21,No,Travel_Rarely,996.0,Research & Development,3,2,Medical,1,379,4,Male,100.0,2,1,Research Scientist,3,Single,3230,10531,1.2567650638593104,Y,No,17,3,1,80,0,3,4,4,3,2,1,0
41,No,Travel_Rarely,,Research & Development,19,2,Life Sciences,1,334,3,Male,,3,2,Research Scientist,1,Divorced,3072,19877,9.767158201659994,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
42,No,Travel_Rarely,1059.0,Research & Development,9,2,Other,1,1595,4,Male,93.0,2,5,Manager,4,Single,19613,26362,12.38218455509957,Y,No,22,4,4,80,0,24,2,3,1,0,0,1
27,No,Travel_Rarely,1130.0,Sales,8,4,Marketing,1,458,2,Female,56.0,3,2,Sales Executive,2,Married,6214,3415,2.115363628956181,Y,No,18,3,1,80,1,8,3,3,8,7,0,7
36,No,Travel_Rarely,928.0,Sales,1,2,Life Sciences,1,857,2,Male,56.0,3,2,Sales Executive,4,Married,6201,2823,10.2921899925182,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
24,Yes,Travel_Rarely,984.0,Research & Development,17,2,Life Sciences,1,1219,4,Female,97.0,3,1,Laboratory Technician,2,Married,2210,3372,2.1988204703455336,Y,No,13,3,1,80,1,1,3,1,1,0,0,0
40,No,Travel_Rarely,329.0,Research & Development,1,4,Life Sciences,1,1361,2,Male,88.0,3,1,Laboratory Technician,2,Married,2387,6762,1.1854674133119545,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
42,No,Travel_Rarely,201.0,Research & Development,1,4,Life Sciences,1,517,2,Female,95.0,3,1,Laboratory Technician,1,Divorced,2576,20490,3.070383529267387,Y,No,16,3,2,80,1,8,5,3,5,2,1,2
41,No,Travel_Rarely,334.0,Sales,2,4,Life Sciences,1,410,4,Male,,3,4,Manager,2,Single,16015,15896,12.436708094476332,Y,No,19,3,2,80,0,22,2,3,22,10,0,4
33,No,Travel_Frequently,827.0,Research & Development,1,4,Other,1,998,3,Female,84.0,4,2,Healthcare Representative,2,Married,5488,20161,0.884199837580173,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
47,No,Travel_Rarely,1482.0,Research & Development,5,5,Life Sciences,1,447,4,Male,42.0,3,5,Research Director,3,Married,18300,16375,10.16214803286774,Y,No,11,3,2,80,1,21,2,3,3,2,1,1
29,No,Travel_Rarely,469.0,Sales,10,3,Medical,1,1650,3,Male,42.0,2,2,Sales Executive,3,Single,5869,23413,4.371913633567108,Y,No,11,3,3,80,0,8,2,3,5,2,1,4
29,No,Travel_Rarely,1370.0,Research & Development,3,1,Medical,1,1586,2,Male,87.0,3,1,Laboratory Technician,1,Single,4723,16213,4.655278754791813,Y,Yes,18,3,4,80,0,10,3,3,10,9,1,5
34,No,Non-Travel,,Sales,23,4,Marketing,1,60,2,Male,72.0,3,2,Sales Executive,3,Single,4568,10034,6.753210296962358,Y,No,20,4,3,80,0,10,2,3,9,5,8,7
40,No,Travel_Rarely,896.0,Research & Development,2,3,Medical,1,1474,3,Male,68.0,3,1,Research Scientist,3,Divorced,2345,8045,3.2700438605842392,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
42,No,Travel_Frequently,,Research & Development,2,1,Medical,1,875,2,Male,35.0,3,1,Research Scientist,4,Single,2515,9068,1.063064419373068,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
42,No,Travel_Frequently,,Research & Development,9,2,Medical,1,1480,1,Female,74.0,3,1,Laboratory Technician,4,Single,3673,16458,5.385673191896427,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
38,No,Travel_Rarely,343.0,Research & Development,15,2,Life Sciences,1,461,3,Male,92.0,2,3,Research Director,4,Divorced,11510,15682,5.559051963773915,Y,Yes,14,3,2,80,1,12,3,3,11,10,2,9
29,No,Travel_Rarely,,Sales,20,2,Marketing,1,349,4,Male,45.0,3,2,Sales Executive,4,Divorced,6931,10732,5.7517522188215375,Y,No,14,3,4,80,1,10,2,3,3,2,0,2
35,No,Travel_Rarely,1232.0,Sales,16,3,Marketing,1,406,3,Male,96.0,3,3,Sales Executive,2,Married,8020,5100,7.8221874394818505,Y,No,15,3,3,80,2,12,3,2,11,9,6,9
43,No,Travel_Rarely,1179.0,Sales,2,3,Medical,1,1706,4,Male,,3,2,Sales Executive,4,Married,7847,6069,4.17564099460913,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8
36,No,Travel_Rarely,,Research & Development,5,4,Life Sciences,1,51,2,Female,82.0,2,1,Research Scientist,1,Married,3419,13072,0.7968023905836206,Y,Yes,14,3,4,80,1,6,3,4,1,1,0,0
27,No,Travel_Rarely,,Research & Development,2,1,Medical,1,7,1,Male,40.0,3,1,Laboratory Technician,2,Married,3468,16632,2.5279792549626374,Y,No,12,3,4,80,1,6,3,3,2,2,2,2
29,No,Travel_Rarely,,Research & Development,15,3,Life Sciences,1,346,3,Male,,3,1,Research Scientist,4,Single,2340,22673,2.2369671516723084,Y,No,19,3,1,80,0,6,1,3,6,5,1,5
24,No,Non-Travel,,Research & Development,9,3,Life Sciences,1,812,3,Male,60.0,2,1,Laboratory Technician,2,Divorced,2694,26551,-0.6897033951783726,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
38,No,Travel_Rarely,364.0,Research & Development,3,5,Technical Degree,1,193,4,Female,32.0,3,2,Research Scientist,3,Single,4317,2302,8.016563068348214,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
49,No,Travel_Frequently,279.0,Research & Development,8,1,Life Sciences,1,2,3,Male,61.0,2,2,Research Scientist,2,Married,5130,24907,6.132693217495325,Y,No,23,4,4,80,1,10,3,3,10,7,1,7
36,No,Travel_Rarely,,Sales,10,4,Technical Degree,1,1880,2,Female,63.0,2,2,Sales Executive,3,Married,5673,6060,4.133077885616709,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
33,No,Travel_Rarely,,Research & Development,8,5,Life Sciences,1,1515,4,Male,69.0,3,2,Healthcare Representative,3,Single,6388,22049,7.038888390202024,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
29,Yes,Travel_Rarely,428.0,Sales,9,3,Marketing,1,1752,2,Female,52.0,1,1,Sales Representative,2,Single,2760,14630,0.20294700366588914,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
43,No,Travel_Frequently,,Research & Development,1,3,Life Sciences,1,902,4,Female,33.0,3,2,Healthcare Representative,4,Married,5562,21782,4.418569080142302,Y,No,13,3,2,80,1,12,2,2,5,2,2,2
26,Yes,Travel_Rarely,471.0,Research & Development,24,3,Technical Degree,1,622,3,Male,66.0,1,1,Laboratory Technician,4,Single,2340,23213,0.1482653863345627,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0
23,No,Travel_Rarely,,Research & Development,10,1,Medical,1,784,1,Male,79.0,4,1,Research Scientist,3,Single,3505,19630,2.964751222539981,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
44,No,Travel_Rarely,625.0,Research & Development,4,3,Medical,1,852,4,Male,50.0,3,2,Healthcare Representative,2,Single,5933,5197,6.307701063064977,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
50,No,Travel_Rarely,691.0,Research & Development,2,3,Medical,1,815,3,Male,64.0,3,4,Research Director,3,Married,17639,6881,16.55274409122619,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
50,No,Travel_Rarely,316.0,Sales,8,4,Marketing,1,738,4,Male,54.0,3,1,Sales Representative,2,Married,3875,9983,1.0853769139114917,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
29,No,Travel_Rarely,1283.0,Research & Development,23,3,Life Sciences,1,495,4,Male,54.0,3,1,Research Scientist,4,Single,2201,18168,1.7056286069720896,Y,No,16,3,4,80,0,6,4,3,3,2,1,2
45,No,Travel_Rarely,,Research & Development,9,3,Life Sciences,1,206,2,Male,60.0,3,2,Laboratory Technician,2,Divorced,2348,10901,10.06745698370678,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
55,No,Travel_Rarely,1229.0,Research & Development,4,4,Life Sciences,1,1501,4,Male,30.0,3,2,Healthcare Representative,3,Married,4035,16143,0.06189094485704705,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
46,No,Travel_Rarely,,Sales,2,3,Life Sciences,1,1732,3,Male,74.0,3,3,Sales Executive,4,Divorced,10368,5596,8.5594985975792,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
53,No,Non-Travel,,Research & Development,1,4,Medical,1,1775,1,Female,60.0,2,4,Manufacturing Director,3,Married,12965,22308,12.347024929092292,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
38,No,Travel_Rarely,,Research & Development,4,2,Medical,1,1687,4,Female,87.0,3,1,Laboratory Technician,3,Married,3306,26176,2.5390786751684593,Y,No,19,3,4,80,1,7,5,2,0,0,0,0
36,No,Travel_Rarely,,Research & Development,27,3,Medical,1,13,3,Male,94.0,3,2,Healthcare Representative,3,Married,5237,16577,7.253427427082107,Y,No,13,3,2,80,2,17,3,2,7,7,7,7
38,No,Travel_Frequently,,Human Resources,10,4,Human Resources,1,1563,3,Male,71.0,3,2,Human Resources,3,Married,6077,14814,5.746923769421376,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
27,No,Travel_Rarely,,Sales,2,3,Life Sciences,1,437,4,Male,74.0,3,2,Sales Executive,3,Single,4478,5242,1.0518176371022567,Y,Yes,11,3,1,80,0,5,3,3,5,4,0,4
56,No,Travel_Rarely,832.0,Research & Development,9,3,Medical,1,762,3,Male,81.0,3,4,Healthcare Representative,4,Married,11103,20420,14.83622667588104,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
29,No,Travel_Rarely,,Research & Development,9,4,Medical,1,1709,4,Female,43.0,3,1,Laboratory Technician,3,Married,2974,25412,3.4808204402141896,Y,No,17,3,3,80,1,9,2,3,5,3,1,2
35,No,Travel_Rarely,1224.0,Sales,7,4,Life Sciences,1,1962,3,Female,55.0,3,2,Sales Executive,4,Married,5204,13586,4.325856027156103,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
50,No,Travel_Frequently,,Research & Development,22,5,Medical,1,1539,3,Male,88.0,1,4,Research Director,4,Single,14411,24450,15.923664957892264,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9
36,Yes,Travel_Rarely,,Research & Development,15,3,Other,1,1052,1,Male,81.0,3,2,Laboratory Technician,3,Divorced,4834,7858,3.955131445219683,Y,No,14,3,2,80,1,9,3,2,1,0,0,0
38,No,Travel_Frequently,1490.0,Research & Development,2,2,Life Sciences,1,556,4,Male,42.0,3,1,Laboratory Technician,4,Married,1702,12106,0.40282807609350935,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0
45,No,Travel_Frequently,1249.0,Research & Development,7,3,Life Sciences,1,425,1,Male,97.0,3,3,Laboratory Technician,1,Divorced,5210,20308,11.535922372277984,Y,No,18,3,1,80,1,24,2,3,24,9,9,11
42,No,Travel_Rarely,,Research & Development,29,3,Life Sciences,1,836,2,Male,98.0,3,2,Manufacturing Director,2,Married,4434,11806,5.637020228037064,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
51,No,Travel_Rarely,833.0,Research & Development,1,3,Life Sciences,1,353,3,Male,96.0,3,1,Research Scientist,4,Married,2723,23231,-0.24576319339852382,Y,No,11,3,2,80,0,1,0,2,1,0,0,0
23,No,Travel_Rarely,541.0,Sales,2,1,Technical Degree,1,113,3,Male,62.0,3,1,Sales Representative,1,Divorced,2322,9518,-0.41093127488731085,Y,No,13,3,3,80,1,3,3,3,0,0,0,0
49,Yes,Travel_Rarely,1184.0,Sales,11,3,Marketing,1,840,3,Female,43.0,3,3,Sales Executive,4,Married,7654,5860,4.618356002365394,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
37,Yes,Travel_Rarely,370.0,Research & Development,10,4,Medical,1,1809,4,Male,58.0,3,2,Manufacturing Director,1,Single,4213,4992,3.0112407363554152,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
31,No,Travel_Rarely,192.0,Research & Development,2,4,Life Sciences,1,426,3,Male,32.0,3,1,Research Scientist,4,Divorced,2695,7747,1.9159770688156499,Y,Yes,18,3,2,80,1,3,2,1,2,2,2,2
34,No,Travel_Rarely,,Sales,21,4,Life Sciences,1,621,4,Male,74.0,4,2,Sales Executive,4,Single,5337,19921,6.3453862514777395,Y,No,12,3,4,80,0,10,3,3,10,7,5,7
58,No,Travel_Rarely,682.0,Sales,10,4,Medical,1,131,4,Male,37.0,3,4,Sales Executive,3,Single,13872,24409,19.918295124318476,Y,No,13,3,3,80,0,38,1,2,37,10,1,8
24,No,Travel_Frequently,,Sales,24,3,Medical,1,632,4,Male,38.0,3,1,Sales Representative,4,Married,2400,5530,1.8925930061720884,Y,No,13,3,3,80,2,3,3,3,2,2,2,1
27,No,Travel_Rarely,,Sales,2,2,Medical,1,1898,1,Female,89.0,4,2,Sales Executive,3,Single,6500,26997,3.1745585639423313,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
33,No,Travel_Rarely,134.0,Research & Development,2,3,Life Sciences,1,242,3,Male,90.0,3,1,Research Scientist,4,Single,2500,10515,2.4597434506644262,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
38,Yes,Travel_Rarely,1180.0,Research & Development,29,1,Medical,1,282,2,Male,70.0,3,2,Healthcare Representative,1,Married,6673,11354,8.564322943731074,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
46,No,Travel_Rarely,706.0,Research & Development,2,2,Life Sciences,1,1857,4,Male,82.0,3,3,Manufacturing Director,4,Divorced,8578,19989,6.652354316608355,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
40,No,Travel_Frequently,593.0,Research & Development,9,4,Medical,1,1166,2,Female,88.0,3,3,Research Director,3,Single,13499,13782,10.323875404102253,Y,No,17,3,3,80,0,20,3,2,18,7,2,13
28,No,Travel_Rarely,995.0,Research & Development,9,3,Medical,1,930,3,Female,77.0,3,1,Research Scientist,3,Divorced,2377,9834,3.0965476125372207,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
37,No,Travel_Rarely,408.0,Research & Development,19,2,Life Sciences,1,61,2,Male,73.0,3,1,Research Scientist,2,Married,3022,10227,3.861776266826521,Y,No,21,4,1,80,0,8,1,3,1,0,0,0
40,No,Travel_Rarely,1322.0,Research & Development,2,4,Life Sciences,1,2048,3,Male,52.0,2,1,Research Scientist,3,Single,2809,2725,4.5306944750419005,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
39,No,Non-Travel,1485.0,Research & Development,25,2,Life Sciences,1,1397,3,Male,71.0,3,3,Healthcare Representative,3,Married,10920,3449,6.974628209516377,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
45,No,Travel_Rarely,1457.0,Research & Development,7,3,Medical,1,1195,1,Female,83.0,3,1,Research Scientist,3,Married,4477,20100,2.386182539987329,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2
25,No,Travel_Rarely,,Research & Development,2,1,Other,1,1992,4,Male,57.0,3,1,Laboratory Technician,3,Divorced,3977,7298,3.7627313673557214,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
34,No,Travel_Rarely,507.0,Sales,15,2,Medical,1,1356,3,Female,,3,2,Sales Executive,1,Single,6125,23553,5.396345375243938,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
39,No,Travel_Rarely,,Research & Development,2,4,Technical Degree,1,721,4,Female,80.0,2,2,Healthcare Representative,3,Single,4553,20978,9.568583522750412,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
